,Date,ConfirmedCovidCases,TotalConfirmedCovidCases,ConfirmedCovidDeaths,TotalCovidDeaths,StatisticsProfileDate,CovidCasesConfirmed,Male,Female,Unknown,HospitalisedCovidCases,RequiringICUCovidCases,HealthcareWorkersCovidCases,ClustersNotified,HospitalisedAged5,HospitalisedAged5to14,HospitalisedAged15to24,HospitalisedAged25to34,HospitalisedAged35to44,HospitalisedAged45to54,HospitalisedAged55to64,HospitalisedAged65to74,HospitalisedAged75to84,HospitalisedAged85up,Aged1to4,Aged5to14,Aged15to24,Aged25to34,Aged35to44,Aged45to54,Aged55to64,Aged65to74,Aged75to84,Aged85up,Median_Age,CommunityTransmission,CloseContact,TravelAbroad,FID,DeathsCumulative_DOD,DeathsToday_DOD,SevenDayAvg_Cases
260,2020-11-16 00:00:00+00:00,456,68356,5.0,1984,2020-11-15 00:00:00+00:00,68213.0,32077.0,36131.0,5.0,5003.0,610.0,11595.0,8311.0,52.0,45.0,161.0,309.0,393.0,638.0,729.0,910.0,1097.0,668.0,1698.0,4105.0,11845.0,11556.0,10702.0,10375.0,7395.0,3948.0,3482.0,3084.0,33.0,0,0,0,261,2004.0,11.0,399
261,2020-11-17 00:00:00+00:00,366,68686,11.0,1995,2020-11-16 00:00:00+00:00,68573.0,32242.0,36326.0,5.0,5039.0,612.0,11675.0,8398.0,53.0,45.0,163.0,311.0,396.0,642.0,736.0,916.0,1103.0,673.0,1718.0,4142.0,11899.0,11608.0,10758.0,10432.0,7428.0,3970.0,3494.0,3101.0,38.0,0,0,0,262,2017.0,13.0,413
262,2020-11-18 00:00:00+00:00,379,69058,12.0,2006,2020-11-17 00:00:00+00:00,68954.0,32417.0,36532.0,5.0,5067.0,613.0,11737.0,8461.0,53.0,45.0,166.0,315.0,397.0,646.0,737.0,922.0,1110.0,675.0,1732.0,4187.0,11969.0,11666.0,10819.0,10496.0,7464.0,3988.0,3503.0,3107.0,36.0,0,0,0,263,2023.0,6.0,416
263,2020-11-19 00:00:00+00:00,429,69473,4.0,2010,2020-11-18 00:00:00+00:00,69373.0,32608.0,36760.0,5.0,5109.0,615.0,11790.0,8530.0,54.0,45.0,171.0,318.0,399.0,653.0,739.0,926.0,1121.0,682.0,1749.0,4219.0,12065.0,11735.0,10894.0,10545.0,7495.0,4010.0,3522.0,3116.0,34.0,0,0,0,264,2026.0,3.0,420
264,2020-11-20 00:00:00+00:00,330,69802,8.0,2018,2020-11-19 00:00:00+00:00,69703.0,32782.0,36916.0,5.0,5141.0,617.0,11829.0,8708.0,54.0,46.0,171.0,319.0,403.0,654.0,742.0,935.0,1128.0,688.0,1757.0,4263.0,12120.0,11784.0,10950.0,10586.0,7523.0,4027.0,3540.0,3129.0,37.0,0,0,0,265,2033.0,7.0,399
265,2020-11-21 00:00:00+00:00,344,70143,4.0,2022,2020-11-20 00:00:00+00:00,70036.0,32930.0,37101.0,5.0,5154.0,617.0,11869.0,8873.0,54.0,46.0,171.0,321.0,404.0,655.0,743.0,935.0,1132.0,692.0,1772.0,4306.0,12191.0,11838.0,11001.0,10633.0,7543.0,4043.0,3550.0,3135.0,32.0,0,0,0,266,2039.0,6.0,383
266,2020-11-22 00:00:00+00:00,318,70461,1.0,2023,2020-11-21 00:00:00+00:00,70342.0,33081.0,37256.0,5.0,5168.0,617.0,11887.0,9043.0,54.0,46.0,172.0,322.0,406.0,656.0,745.0,937.0,1136.0,693.0,1784.0,4346.0,12284.0,11879.0,11040.0,10662.0,7571.0,4057.0,3556.0,3139.0,28.0,0,0,0,267,2045.0,6.0,374
267,2020-11-23 00:00:00+00:00,252,70711,0.0,2022,2020-11-22 00:00:00+00:00,70591.0,33204.0,37382.0,5.0,5177.0,618.0,11904.0,9062.0,54.0,46.0,172.0,322.0,407.0,656.0,747.0,938.0,1140.0,694.0,1795.0,4377.0,12336.0,11910.0,11076.0,10701.0,7591.0,4071.0,3566.0,3144.0,34.0,0,0,0,268,2049.0,4.0,345
268,2020-11-24 00:00:00+00:00,226,70930,6.0,2028,2020-11-23 00:00:00+00:00,70817.0,33321.0,37491.0,5.0,5218.0,622.0,11939.0,9096.0,54.0,46.0,172.0,322.0,409.0,660.0,751.0,943.0,1156.0,704.0,1798.0,4393.0,12377.0,11944.0,11108.0,10730.0,7615.0,4081.0,3592.0,3155.0,41.0,0,0,0,269,2057.0,8.0,325
269,2020-11-25 00:00:00+00:00,269,71187,6.0,2033,2020-11-24 00:00:00+00:00,71073.0,33438.0,37630.0,5.0,5241.0,625.0,11967.0,9134.0,54.0,46.0,172.0,324.0,410.0,660.0,754.0,950.0,1161.0,709.0,1803.0,4432.0,12424.0,11978.0,11147.0,10762.0,7642.0,4100.0,3601.0,3160.0,35.0,0,0,0,270,2060.0,3.0,309
270,2020-11-26 00:00:00+00:00,335,71494,3.0,2036,2020-11-25 00:00:00+00:00,71405.0,33599.0,37801.0,5.0,5259.0,625.0,12005.0,9197.0,54.0,46.0,173.0,325.0,410.0,662.0,757.0,953.0,1165.0,713.0,1816.0,4467.0,12487.0,12032.0,11192.0,10818.0,7670.0,4115.0,3612.0,3171.0,35.0,0,0,0,271,2068.0,8.0,296
271,2020-11-27 00:00:00+00:00,206,71699,7.0,2043,2020-11-26 00:00:00+00:00,71606.0,33697.0,37904.0,5.0,5270.0,628.0,12034.0,9345.0,54.0,46.0,174.0,325.0,412.0,664.0,759.0,954.0,1166.0,715.0,1828.0,4492.0,12533.0,12053.0,11223.0,10851.0,7685.0,4123.0,3617.0,3176.0,34.0,0,0,0,272,2069.0,1.0,278
272,2020-11-28 00:00:00+00:00,243,71942,7.0,2050,2020-11-27 00:00:00+00:00,71843.0,33832.0,38006.0,5.0,5288.0,628.0,12048.0,9378.0,54.0,46.0,175.0,327.0,413.0,667.0,762.0,956.0,1171.0,716.0,1845.0,4518.0,12582.0,12087.0,11266.0,10875.0,7698.0,4132.0,3630.0,3185.0,32.0,0,0,0,273,2083.0,14.0,264
273,2020-11-29 00:00:00+00:00,299,72241,2.0,2052,2020-11-28 00:00:00+00:00,72138.0,33988.0,38145.0,5.0,5313.0,629.0,12093.0,9393.0,54.0,47.0,176.0,331.0,416.0,668.0,763.0,964.0,1176.0,717.0,1861.0,4559.0,12624.0,12136.0,11317.0,10910.0,7726.0,4147.0,3644.0,3189.0,34.0,0,0,0,274,2089.0,6.0,261
274,2020-11-30 00:00:00+00:00,306,72544,1.0,2053,2020-11-29 00:00:00+00:00,72440.0,34143.0,38292.0,5.0,5322.0,629.0,12134.0,9400.0,54.0,47.0,176.0,331.0,416.0,669.0,764.0,966.0,1180.0,718.0,1870.0,4592.0,12676.0,12188.0,11372.0,10953.0,7750.0,4161.0,3656.0,3197.0,35.0,0,0,0,275,2093.0,4.0,269
275,2020-12-01 00:00:00+00:00,269,72798,18.0,2069,2020-11-30 00:00:00+00:00,72709.0,34276.0,38428.0,5.0,5343.0,629.0,12175.0,9411.0,54.0,47.0,176.0,334.0,417.0,674.0,765.0,968.0,1183.0,724.0,1884.0,4620.0,12730.0,12221.0,11418.0,10992.0,7771.0,4173.0,3669.0,3206.0,35.0,0,0,0,276,2101.0,8.0,275
276,2020-12-02 00:00:00+00:00,270,73066,5.0,2074,2020-12-01 00:00:00+00:00,72976.0,34414.0,38557.0,5.0,5373.0,634.0,12217.0,9538.0,54.0,47.0,177.0,335.0,419.0,678.0,769.0,975.0,1190.0,728.0,1894.0,4654.0,12775.0,12254.0,11466.0,11026.0,7797.0,4187.0,3685.0,3213.0,37.0,0,0,0,277,2103.0,2.0,275
277,2020-12-03 00:00:00+00:00,183,73228,6.0,2080,2020-12-02 00:00:00+00:00,73157.0,34495.0,38657.0,5.0,5396.0,637.0,12240.0,9606.0,54.0,47.0,177.0,337.0,420.0,680.0,775.0,979.0,1197.0,729.0,1900.0,4675.0,12805.0,12285.0,11488.0,11049.0,7818.0,4197.0,3694.0,3221.0,36.0,0,0,0,278,2111.0,8.0,253
278,2020-12-04 00:00:00+00:00,265,73491,6.0,2086,2020-12-03 00:00:00+00:00,73421.0,34629.0,38787.0,5.0,5404.0,639.0,12273.0,9640.0,55.0,47.0,177.0,338.0,420.0,682.0,776.0,980.0,1198.0,730.0,1911.0,4719.0,12844.0,12332.0,11524.0,11087.0,7839.0,4209.0,3704.0,3227.0,33.0,0,0,0,279,2116.0,5.0,262
279,2020-12-05 00:00:00+00:00,456,73948,13.0,2099,2020-12-04 00:00:00+00:00,73866.0,34846.0,39015.0,5.0,5443.0,640.0,12347.0,9700.0,55.0,47.0,177.0,341.0,421.0,686.0,780.0,992.0,1206.0,737.0,1927.0,4767.0,12900.0,12414.0,11585.0,11147.0,7886.0,4239.0,3728.0,3248.0,38.0,0,0,0,280,2123.0,7.0,292
280,2020-12-06 00:00:00+00:00,301,74246,0.0,2099,2020-12-05 00:00:00+00:00,74164.0,34979.0,39180.0,5.0,5455.0,641.0,12373.0,9722.0,55.0,48.0,178.0,341.0,421.0,686.0,780.0,997.0,1207.0,741.0,1956.0,4819.0,12934.0,12458.0,11618.0,11186.0,7908.0,4260.0,3734.0,3266.0,32.0,0,0,0,281,2125.0,2.0,292
281,2020-12-07 00:00:00+00:00,242,74468,0.0,2099,2020-12-06 00:00:00+00:00,74405.0,35091.0,39309.0,5.0,5466.0,642.0,12411.0,9746.0,55.0,48.0,178.0,341.0,423.0,686.0,782.0,1000.0,1210.0,742.0,1970.0,4851.0,12962.0,12492.0,11661.0,11219.0,7931.0,4275.0,3744.0,3275.0,37.0,0,0,0,282,2129.0,4.0,283
282,2020-12-08 00:00:00+00:00,215,74682,1.0,2097,2020-12-07 00:00:00+00:00,74616.0,35184.0,39427.0,5.0,5483.0,643.0,12439.0,9824.0,55.0,48.0,180.0,342.0,423.0,686.0,786.0,1007.0,1211.0,744.0,1976.0,4877.0,12990.0,12529.0,11693.0,11254.0,7957.0,4287.0,3747.0,3281.0,36.0,0,0,0,283,2137.0,8.0,276
283,2020-12-09 00:00:00+00:00,227,74900,5.0,2102,2020-12-08 00:00:00+00:00,74836.0,35279.0,39552.0,5.0,5500.0,646.0,12471.0,9878.0,55.0,49.0,181.0,342.0,424.0,687.0,788.0,1014.0,1214.0,745.0,1985.0,4902.0,13025.0,12562.0,11731.0,11287.0,7976.0,4302.0,3753.0,3288.0,37.0,0,0,0,284,2144.0,7.0,269
284,2020-12-10 00:00:00+00:00,310,75203,15.0,2117,2020-12-09 00:00:00+00:00,75145.0,35441.0,39699.0,5.0,5519.0,648.0,12510.0,9983.0,56.0,49.0,182.0,344.0,425.0,689.0,794.0,1018.0,1216.0,745.0,1996.0,4943.0,13064.0,12610.0,11778.0,11332.0,8024.0,4319.0,3762.0,3292.0,39.0,0,0,0,285,2148.0,4.0,288
285,2020-12-11 00:00:00+00:00,313,75507,3.0,2120,2020-12-10 00:00:00+00:00,75457.0,35585.0,39867.0,5.0,5539.0,648.0,12553.0,10048.0,56.0,49.0,185.0,345.0,426.0,693.0,794.0,1021.0,1221.0,748.0,2010.0,4972.0,13119.0,12668.0,11832.0,11385.0,8046.0,4329.0,3772.0,3299.0,34.0,0,0,0,286,2151.0,3.0,294
286,2020-12-12 00:00:00+00:00,247,75756,3.0,2123,2020-12-11 00:00:00+00:00,75699.0,35707.0,39987.0,5.0,5552.0,649.0,12584.0,10090.0,56.0,49.0,186.0,346.0,426.0,695.0,796.0,1023.0,1224.0,750.0,2020.0,5003.0,13153.0,12716.0,11870.0,11425.0,8065.0,4336.0,3784.0,3302.0,34.0,0,0,0,287,2157.0,6.0,265
287,2020-12-13 00:00:00+00:00,429,76185,1.0,2124,2020-12-12 00:00:00+00:00,76125.0,35903.0,40217.0,5.0,5570.0,651.0,12638.0,10117.0,56.0,49.0,186.0,348.0,427.0,701.0,801.0,1024.0,1225.0,752.0,2038.0,5061.0,13227.0,12789.0,11929.0,11493.0,8098.0,4353.0,3800.0,3312.0,34.0,0,0,0,288,2162.0,5.0,283
288,2020-12-14 00:00:00+00:00,264,76449,2.0,2126,2020-12-13 00:00:00+00:00,76388.0,36032.0,40351.0,5.0,5580.0,653.0,12648.0,10150.0,56.0,49.0,187.0,348.0,429.0,702.0,802.0,1025.0,1227.0,754.0,2040.0,5100.0,13272.0,12827.0,11977.0,11525.0,8119.0,4366.0,3813.0,3324.0,36.0,0,0,0,289,2162.0,0.0,286
289,2020-12-15 00:00:00+00:00,329,76776,8.0,2134,2020-12-14 00:00:00+00:00,76716.0,36193.0,40518.0,5.0,5614.0,654.0,12680.0,10180.0,56.0,49.0,188.0,351.0,434.0,703.0,808.0,1030.0,1238.0,756.0,2045.0,5138.0,13334.0,12873.0,12036.0,11564.0,8157.0,4379.0,3831.0,3334.0,37.0,0,0,0,290,2166.0,4.0,302
290,2020-12-16 00:00:00+00:00,431,77197,6.0,2140,2020-12-15 00:00:00+00:00,77143.0,36374.0,40764.0,5.0,5634.0,657.0,12739.0,10207.0,56.0,49.0,189.0,351.0,436.0,703.0,811.0,1035.0,1244.0,759.0,2063.0,5196.0,13397.0,12939.0,12115.0,11628.0,8205.0,4393.0,3844.0,3338.0,35.0,0,0,0,291,2169.0,3.0,331
291,2020-12-17 00:00:00+00:00,484,77678,3.0,2143,2020-12-16 00:00:00+00:00,77624.0,36618.0,41001.0,5.0,5674.0,662.0,12799.0,10245.0,56.0,50.0,190.0,354.0,437.0,707.0,818.0,1039.0,1257.0,765.0,2081.0,5233.0,13470.0,13027.0,12183.0,11707.0,8268.0,4420.0,3864.0,3346.0,37.0,0,0,0,292,2174.0,5.0,356
292,2020-12-18 00:00:00+00:00,582,78254,6.0,2149,2020-12-17 00:00:00+00:00,78202.0,36929.0,41268.0,5.0,5695.0,664.0,12863.0,10288.0,56.0,50.0,192.0,356.0,437.0,710.0,820.0,1045.0,1261.0,767.0,2100.0,5279.0,13542.0,13154.0,12267.0,11779.0,8346.0,4456.0,3887.0,3367.0,38.0,0,0,0,293,2182.0,8.0,395
293,2020-12-19 00:00:00+00:00,527,78776,5.0,2154,2020-12-18 00:00:00+00:00,78730.0,37200.0,41525.0,5.0,5715.0,666.0,12908.0,10339.0,56.0,51.0,193.0,357.0,437.0,716.0,823.0,1047.0,1265.0,769.0,2123.0,5338.0,13613.0,13251.0,12362.0,11862.0,8404.0,4479.0,3900.0,3373.0,36.0,0,0,0,294,2189.0,7.0,435
294,2020-12-20 00:00:00+00:00,764,79542,4.0,2158,2020-12-19 00:00:00+00:00,79489.0,37603.0,41881.0,5.0,5744.0,672.0,12964.0,10391.0,57.0,53.0,195.0,358.0,440.0,717.0,829.0,1051.0,1272.0,771.0,2155.0,5409.0,13773.0,13369.0,12495.0,11964.0,8480.0,4518.0,3920.0,3381.0,34.0,0,0,0,295,2194.0,5.0,483
295,2020-12-21 00:00:00+00:00,727,80267,0.0,2158,2020-12-20 00:00:00+00:00,80215.0,37961.0,42249.0,5.0,5783.0,673.0,13050.0,10397.0,57.0,53.0,199.0,359.0,443.0,721.0,832.0,1061.0,1282.0,775.0,2188.0,5478.0,13871.0,13503.0,12609.0,12071.0,8562.0,4559.0,3948.0,3401.0,36.0,0,0,0,296,2198.0,4.0,549
296,2020-12-22 00:00:00+00:00,970,81228,13.0,2171,2020-12-21 00:00:00+00:00,81181.0,38430.0,42746.0,5.0,5824.0,674.0,13162.0,10412.0,57.0,53.0,201.0,360.0,447.0,725.0,839.0,1066.0,1293.0,782.0,2237.0,5568.0,14020.0,13664.0,12781.0,12211.0,8664.0,4607.0,3980.0,3424.0,37.0,0,0,0,297,2202.0,4.0,640
297,2020-12-23 00:00:00+00:00,938,82155,13.0,2184,2020-12-22 00:00:00+00:00,82116.0,38846.0,43265.0,5.0,5854.0,677.0,13256.0,10471.0,57.0,53.0,203.0,361.0,451.0,727.0,842.0,1074.0,1296.0,789.0,2267.0,5637.0,14210.0,13821.0,12943.0,12341.0,8770.0,4655.0,4005.0,3442.0,36.0,0,0,0,298,2212.0,10.0,713
298,2020-12-24 00:00:00+00:00,922,83073,8.0,2192,2020-12-23 00:00:00+00:00,83034.0,39286.0,43743.0,5.0,5891.0,684.0,13348.0,10509.0,57.0,54.0,206.0,365.0,454.0,732.0,847.0,1076.0,1306.0,793.0,2305.0,5708.0,14402.0,13996.0,13087.0,12471.0,8860.0,4699.0,4031.0,3450.0,33.0,0,0,0,299,2227.0,15.0,775
299,2020-12-25 00:00:00+00:00,1025,84098,2.0,2194,2020-12-24 00:00:00+00:00,84051.0,39796.0,44250.0,5.0,5934.0,690.0,13432.0,10557.0,57.0,56.0,208.0,368.0,458.0,735.0,853.0,1082.0,1315.0,801.0,2343.0,5786.0,14597.0,14189.0,13265.0,12603.0,8965.0,4751.0,4058.0,3469.0,35.0,0,0,0,300,2230.0,3.0,839
300,2020-12-26 00:00:00+00:00,1296,85394,6.0,2200,2020-12-25 00:00:00+00:00,85343.0,40459.0,44878.0,6.0,5976.0,697.0,13498.0,10599.0,58.0,57.0,210.0,373.0,462.0,738.0,861.0,1088.0,1321.0,807.0,2378.0,5884.0,14887.0,14449.0,13433.0,12779.0,9120.0,4806.0,4089.0,3493.0,33.0,0,0,0,301,2237.0,7.0,948
301,2020-12-27 00:00:00+00:00,744,86129,4.0,2204,2020-12-26 00:00:00+00:00,86085.0,40846.0,45233.0,6.0,6015.0,699.0,13561.0,10599.0,58.0,57.0,211.0,378.0,464.0,742.0,863.0,1094.0,1336.0,811.0,2395.0,5925.0,15028.0,14622.0,13539.0,12877.0,9198.0,4850.0,4122.0,3504.0,34.0,0,0,0,302,2244.0,7.0,946
302,2020-12-28 00:00:00+00:00,765,86894,1.0,2205,2020-12-27 00:00:00+00:00,86846.0,41246.0,45593.0,7.0,6039.0,701.0,13598.0,10610.0,59.0,58.0,212.0,380.0,464.0,744.0,864.0,1098.0,1343.0,816.0,2429.0,5969.0,15183.0,14790.0,13668.0,12964.0,9275.0,4885.0,4144.0,3514.0,33.0,0,0,0,303,2253.0,9.0,951
303,2020-12-29 00:00:00+00:00,1546,88439,9.0,2213,2020-12-28 00:00:00+00:00,88391.0,42004.0,46380.0,7.0,6091.0,707.0,13718.0,10615.0,60.0,60.0,212.0,382.0,468.0,750.0,869.0,1111.0,1357.0,821.0,2468.0,6082.0,15500.0,15115.0,13887.0,13171.0,9442.0,4976.0,4189.0,3536.0,34.0,0,0,0,304,2264.0,11.0,1033
304,2020-12-30 00:00:00+00:00,1720,90159,13.0,2226,2020-12-29 00:00:00+00:00,90111.0,42861.0,47243.0,7.0,6170.0,712.0,13829.0,10623.0,61.0,62.0,215.0,391.0,471.0,757.0,882.0,1122.0,1371.0,837.0,2507.0,6171.0,15897.0,15457.0,14156.0,13415.0,9631.0,5061.0,4225.0,3566.0,34.0,0,0,0,305,2270.0,6.0,1145
305,2020-12-31 00:00:00+00:00,1620,91779,12.0,2237,2020-12-30 00:00:00+00:00,91717.0,43654.0,48055.0,8.0,6242.0,723.0,13973.0,10648.0,61.0,62.0,218.0,399.0,476.0,762.0,890.0,1137.0,1385.0,851.0,2540.0,6246.0,16269.0,15808.0,14374.0,13640.0,9808.0,5143.0,4266.0,3598.0,34.0,0,0,0,306,2276.0,6.0,1245
306,2021-01-01 00:00:00+00:00,1754,93532,11.0,2248,2020-12-31 00:00:00+00:00,93466.0,44500.0,48958.0,8.0,6330.0,729.0,14121.0,10695.0,61.0,64.0,228.0,405.0,485.0,774.0,901.0,1152.0,1397.0,862.0,2575.0,6335.0,16650.0,16175.0,14625.0,13876.0,10014.0,5245.0,4308.0,3638.0,35.0,0,0,0,307,2294.0,18.0,1349
307,2021-01-02 00:00:00+00:00,3394,96926,4.0,2252,2021-01-01 00:00:00+00:00,96848.0,46120.0,50720.0,8.0,6415.0,738.0,14429.0,10736.0,63.0,65.0,232.0,408.0,493.0,786.0,910.0,1170.0,1415.0,872.0,2677.0,6523.0,17430.0,16785.0,15150.0,14358.0,10389.0,5423.0,4390.0,3698.0,35.0,0,0,0,308,2302.0,8.0,1649
308,2021-01-03 00:00:00+00:00,4962,101887,7.0,2259,2021-01-02 00:00:00+00:00,101801.0,48533.0,53260.0,8.0,6538.0,754.0,14756.0,10760.0,65.0,66.0,233.0,411.0,504.0,809.0,934.0,1189.0,1444.0,882.0,2787.0,6810.0,18428.0,17777.0,15901.0,15099.0,10992.0,5713.0,4517.0,3752.0,36.0,0,0,0,309,2310.0,8.0,2251
309,2021-01-04 00:00:00+00:00,6110,107997,6.0,2265,2021-01-03 00:00:00+00:00,107902.0,51442.0,56452.0,8.0,6724.0,773.0,15213.0,10762.0,69.0,67.0,241.0,424.0,525.0,830.0,963.0,1219.0,1484.0,901.0,2925.0,7152.0,19566.0,19060.0,16844.0,15976.0,11808.0,6041.0,4674.0,3831.0,36.0,0,0,0,310,2328.0,18.0,3015
310,2021-01-05 00:00:00+00:00,5325,113322,17.0,2282,2021-01-04 00:00:00+00:00,113205.0,53985.0,59212.0,8.0,6853.0,787.0,15490.0,10770.0,70.0,67.0,248.0,434.0,536.0,842.0,979.0,1242.0,1516.0,918.0,3044.0,7471.0,20615.0,20110.0,17670.0,16745.0,12477.0,6324.0,4822.0,3902.0,36.0,0,0,0,311,2347.0,19.0,3555
311,2021-01-06 00:00:00+00:00,7836,121154,17.0,2299,2021-01-05 00:00:00+00:00,121004.0,57720.0,63276.0,8.0,7059.0,818.0,16037.0,10814.0,72.0,67.0,253.0,451.0,549.0,866.0,1012.0,1282.0,1559.0,947.0,3193.0,7873.0,22130.0,21718.0,18928.0,17906.0,13449.0,6713.0,5044.0,4025.0,36.0,0,0,0,312,2361.0,14.0,4428
312,2021-01-07 00:00:00+00:00,6521,127657,10.0,2307,2021-01-06 00:00:00+00:00,127507.0,60788.0,66711.0,8.0,7300.0,842.0,16562.0,10858.0,77.0,71.0,269.0,467.0,566.0,893.0,1043.0,1334.0,1593.0,986.0,3324.0,8181.0,23355.0,23014.0,20029.0,18896.0,14280.0,7060.0,5201.0,4142.0,37.0,0,0,0,313,2380.0,19.0,5128
313,2021-01-08 00:00:00+00:00,8248,135884,20.0,2327,2021-01-07 00:00:00+00:00,135743.0,64640.0,71095.0,8.0,7588.0,879.0,17273.0,10912.0,81.0,71.0,280.0,490.0,592.0,919.0,1091.0,1391.0,1643.0,1029.0,3464.0,8557.0,24905.0,24629.0,21415.0,20189.0,15310.0,7538.0,5438.0,4273.0,38.0,0,0,0,314,2399.0,19.0,6056
314,2021-01-09 00:00:00+00:00,4842,140727,9.0,2336,2021-01-08 00:00:00+00:00,140579.0,66945.0,73626.0,8.0,7758.0,901.0,17647.0,10963.0,84.0,71.0,282.0,496.0,600.0,937.0,1118.0,1431.0,1683.0,1055.0,3546.0,8789.0,25844.0,25545.0,22184.0,20906.0,15946.0,7821.0,5606.0,4366.0,38.0,0,0,0,315,2423.0,24.0,6263
315,2021-01-10 00:00:00+00:00,6888,147613,8.0,2344,2021-01-09 00:00:00+00:00,147410.0,70194.0,77208.0,8.0,8020.0,934.0,18340.0,10984.0,86.0,72.0,292.0,507.0,621.0,962.0,1153.0,1480.0,1746.0,1100.0,3670.0,9091.0,27119.0,26837.0,23307.0,22013.0,16790.0,8218.0,5832.0,4507.0,38.0,0,0,0,316,2455.0,32.0,6538
316,2021-01-11 00:00:00+00:00,4929,152539,8.0,2352,2021-01-10 00:00:00+00:00,152296.0,72439.0,79849.0,8.0,8199.0,954.0,18835.0,10988.0,88.0,73.0,294.0,515.0,631.0,978.0,1176.0,1515.0,1801.0,1127.0,3772.0,9345.0,28009.0,27687.0,24085.0,22769.0,17394.0,8555.0,6019.0,4635.0,39.0,0,0,0,317,2499.0,44.0,6369
317,2021-01-12 00:00:00+00:00,3086,155591,46.0,2397,2021-01-11 00:00:00+00:00,155366.0,73858.0,81500.0,8.0,8480.0,981.0,19291.0,10989.0,90.0,74.0,302.0,531.0,644.0,999.0,1210.0,1572.0,1885.0,1172.0,3829.0,9454.0,28463.0,28228.0,24587.0,23201.0,17808.0,8775.0,6219.0,4776.0,42.0,0,0,0,318,2533.0,34.0,6050
318,2021-01-13 00:00:00+00:00,3569,159144,63.0,2460,2021-01-12 00:00:00+00:00,158923.0,75477.0,83438.0,8.0,8725.0,1004.0,19767.0,11081.0,91.0,77.0,308.0,544.0,659.0,1023.0,1245.0,1623.0,1940.0,1214.0,3888.0,9609.0,28965.0,28847.0,25167.0,23852.0,18284.0,9011.0,6378.0,4896.0,42.0,0,0,0,319,2588.0,55.0,5440
319,2021-01-14 00:00:00+00:00,3955,163057,28.0,2488,2021-01-13 00:00:00+00:00,162869.0,77305.0,85556.0,8.0,8980.0,1029.0,20287.0,11170.0,93.0,79.0,313.0,565.0,673.0,1050.0,1284.0,1662.0,2011.0,1249.0,3962.0,9776.0,29526.0,29497.0,25840.0,24520.0,18812.0,9244.0,6611.0,5055.0,42.0,0,0,0,320,2644.0,56.0,5073
320,2021-01-15 00:00:00+00:00,3498,166548,50.0,2536,2021-01-14 00:00:00+00:00,166360.0,78887.0,87465.0,8.0,9250.0,1049.0,20806.0,11204.0,96.0,83.0,326.0,574.0,697.0,1081.0,1321.0,1706.0,2067.0,1298.0,4026.0,9923.0,30023.0,30076.0,26439.0,25108.0,19257.0,9463.0,6813.0,5205.0,42.0,0,0,0,321,2689.0,45.0,4395
321,2021-01-16 00:00:00+00:00,3231,169780,60.0,2595,2021-01-15 00:00:00+00:00,169580.0,80382.0,89190.0,8.0,9471.0,1064.0,21298.0,11263.0,98.0,84.0,334.0,584.0,708.0,1108.0,1347.0,1735.0,2127.0,1345.0,4102.0,10072.0,30458.0,30630.0,26977.0,25674.0,19655.0,9651.0,6982.0,5352.0,42.0,0,0,0,322,2743.0,54.0,4165
322,2021-01-17 00:00:00+00:00,2944,172726,13.0,2608,2021-01-16 00:00:00+00:00,172517.0,81732.0,90777.0,8.0,9596.0,1081.0,21747.0,11275.0,98.0,85.0,339.0,587.0,719.0,1118.0,1367.0,1754.0,2160.0,1368.0,4176.0,10234.0,30919.0,31138.0,27467.0,26150.0,20025.0,9807.0,7115.0,5458.0,40.0,0,0,0,323,2804.0,61.0,3601
323,2021-01-18 00:00:00+00:00,2121,174843,8.0,2616,2021-01-17 00:00:00+00:00,174627.0,82727.0,91892.0,8.0,9686.0,1095.0,22077.0,11296.0,99.0,85.0,344.0,591.0,727.0,1130.0,1379.0,1766.0,2182.0,1382.0,4215.0,10323.0,31264.0,31517.0,27853.0,26473.0,20274.0,9922.0,7213.0,5545.0,39.0,0,0,0,324,2851.0,47.0,3200
324,2021-01-19 00:00:00+00:00,2001,176839,93.0,2708,2021-01-18 00:00:00+00:00,176617.0,83616.0,92993.0,8.0,9886.0,1117.0,22455.0,11368.0,101.0,86.0,350.0,600.0,742.0,1144.0,1409.0,1808.0,2224.0,1421.0,4260.0,10420.0,31545.0,31863.0,28181.0,26787.0,20506.0,10056.0,7330.0,5640.0,42.0,0,0,0,325,2918.0,67.0,3045
325,2021-01-20 00:00:00+00:00,2488,179324,61.0,2768,2021-01-19 00:00:00+00:00,179090.0,84709.0,94373.0,8.0,10053.0,1129.0,22932.0,11415.0,101.0,86.0,361.0,604.0,755.0,1159.0,1429.0,1831.0,2267.0,1459.0,4303.0,10511.0,31854.0,32256.0,28628.0,27248.0,20812.0,10212.0,7465.0,5772.0,43.0,0,0,0,326,2977.0,59.0,2891
326,2021-01-21 00:00:00+00:00,2608,181922,51.0,2818,2021-01-20 00:00:00+00:00,181688.0,85959.0,95721.0,8.0,10209.0,1140.0,23388.0,11461.0,103.0,88.0,363.0,616.0,765.0,1174.0,1455.0,1859.0,2303.0,1482.0,4360.0,10616.0,32188.0,32721.0,29086.0,27720.0,21139.0,10366.0,7600.0,5862.0,42.0,0,0,0,327,3034.0,57.0,2698
